Spine_Xposition,Spine_Yposition,Spine_Zposition,Spine1_Xposition,Spine1_Yposition,Spine1_Zposition,Spine2_Xposition,Spine2_Yposition,Spine2_Zposition,Spine3_Xposition,Spine3_Yposition,Spine3_Zposition,LeftShoulder_Xposition,LeftShoulder_Yposition,LeftShoulder_Zposition,LeftArm_Xposition,LeftArm_Yposition,LeftArm_Zposition,LeftForeArm_Xposition,LeftForeArm_Yposition,LeftForeArm_Zposition,LeftHand_Xposition,LeftHand_Yposition,LeftHand_Zposition,RightShoulder_Xposition,RightShoulder_Yposition,RightShoulder_Zposition,RightArm_Xposition,RightArm_Yposition,RightArm_Zposition,RightForeArm_Xposition,RightForeArm_Yposition,RightForeArm_Zposition,RightHand_Xposition,RightHand_Yposition,RightHand_Zposition,Neck_Xposition,Neck_Yposition,Neck_Zposition,Neck1_Xposition,Neck1_Yposition,Neck1_Zposition,Head_Xposition,Head_Yposition,Head_Zposition
0.0,13.2085,-1.60436,-0.059348259148294114,21.795469057478392,-0.8861074986853568,0.01912007596923941,30.303752160459602,0.4771900362674053,0.20441463674083604,38.81267229626523,1.8261017669340451,0.3176007381038562,45.76779769879642,8.248764330585008,18.201336579628205,47.56124216536605,4.236627875289859,26.83706759935605,19.862096515818155,1.864713279432276,19.168744749898032,9.539589690281083,22.89528382978161,0.29761113228524727,45.76836941997127,8.248466347171272,-17.262202195426468,47.91421678309178,3.130851216067051,-26.078528050642543,20.873326617626716,-3.074562249924014,-21.666019407920437,6.692710492589518,16.59984025567289,0.46838754595056065,49.557582250328046,4.733572789779352,0.8553565831160947,56.20809017515387,7.131891077351723,1.257133863782542,62.95895525096713,9.228360834110727
0.0,13.2085,-1.60436,0.3072182098722723,21.778864391442156,-0.761793898721737,0.7752443826655474,30.2470866991943,0.763257332211005,1.3779662108301816,38.695561504699384,2.349327528482191,1.7582674428197633,45.410297791120016,9.013024883687734,19.722187909486795,45.485904332884274,4.9591952427057535,27.17322550445731,17.571549700210635,1.3933372800734452,19.90208031952354,5.51939429044914,21.62989375192832,1.738318746537619,45.41169725129892,9.012723175467078,-15.844388517694025,47.331249176622386,3.883842663472004,-25.810079391905354,20.88209274591081,-3.0854921909749873,-24.23247078507746,3.1353405715609632,13.949946121726905,2.073060321055248,49.311885856826024,5.633632751017615,2.7183497323226615,55.898598617166456,8.149531773409954,3.4137615667501517,62.6105205005004,10.293662531703662
0.0,13.2085,-1.60436,0.6815120827658531,21.745334724328252,-0.6486191166286127,1.5464411650164391,30.153427884029327,1.0281294958249996,2.5763860019457034,38.514819831383555,2.8397467690101075,3.211926051407615,44.97576183255823,9.73100878463446,21.0646412643698,43.30762936517925,5.53105839967219,27.28332448085281,15.286842472219195,0.672254044447465,20.28406729720482,1.8452803327756246,20.11388531058944,3.1920547242718063,44.97800675321968,9.730707638348708,-14.383834627239867,46.70977185203598,4.512394425639038,-25.537930134291837,20.891320167757527,-3.000142087160266,-26.002088574240087,1.405234097400939,12.090226588298925,3.7026992007566957,48.974033983597735,6.488365310692264,4.594104496728556,55.487111497578056,9.118222568719249,5.572761484806203,62.148877007610345,11.307720338786865
0.0,13.2085,-1.60436,1.0273210660367667,21.699723453802243,-0.5559411187908656,2.2572463173751687,30.03578689970776,1.2476522142135784,3.680661035408469,38.29566644148545,3.2486268029349246,4.543600307746916,44.52130870413785,10.329155674052696,22.127390648863916,41.288731718118015,5.912997512358811,27.17286420696306,13.258139812896594,-0.10976039639513857,20.25102477644144,-0.9305839554181112,18.821971613237203,4.523833489098291,44.52434048792698,10.328870774827733,-13.028609925238264,46.13945507873709,4.99550179405529,-25.296998140372708,20.8670501704718,-2.635795576997589,-25.118469376276305,1.245573983433399,12.284258708489295,5.202646179085671,48.59079122939056,7.207177824494156,6.311507171818759,55.02848119648866,9.938021373421748,7.541502471520313,61.63387021849317,12.171121713038032
0.0,13.2085,-1.60436,1.268496037242099,21.660479474902782,-0.5041749133335827,2.7516499651782107,29.938324376553666,1.375494477586055,4.447588928028949,38.11744252833598,3.4924347465520658,5.4571253204028505,44.18403914486565,10.69065790437257,22.770784810697997,39.89355107886756,6.1112914798940885,26.999338642415506,11.890787274047476,-0.6273323108903268,20.080035887056685,-2.393426966870811,18.233385943174955,5.437448578470515,44.18760970217557,10.690380510384127,-12.094075538589447,45.72868536507359,5.267057029881747,-25.1667701766961,20.75187069560502,-1.9929624381250646,-22.452267194182976,2.8546031315076164,14.739087868308832,6.235267135213265,48.291820697638705,7.647238576093769,7.482072868497629,54.67486939337754,10.446005467722301,8.875367185217854,61.23650869627445,12.711929187041589
0.0,13.2085,-1.60436,1.2636397937859505,21.6642753220359,-0.5280121749874014,2.743325934022492,29.94794867335606,1.3285716620423447,4.437415650842292,38.13335493237686,3.422563833720283,5.440694761310516,44.21894653459324,10.605611984925421,22.768471136033845,39.952166504219015,6.057596624355504,27.027079654793333,11.938018983205136,-0.6144563554117495,20.117182106031258,-1.8261680360205066,18.632431489780068,5.421010494297802,44.22247604091729,10.605343252194384,-12.130408347099634,45.76892324306169,5.248302339076506,-25.150908399083654,20.559610558185458,-1.263351150047641,-20.443745443388035,6.103034592812479,18.14005701516724,6.207771894062021,48.32113725164603,7.551860329938439,7.424013661527507,54.71652255525637,10.335874353580799,8.78796282575053,61.287420547486875,12.592804115273967
0.0,13.2085,-1.60436,0.9688999918328548,21.71820537210055,-0.6548370927094967,2.1416690546729678,30.083726352608057,1.0475994725797526,3.5096613763221494,38.37897560212563,2.937852287730946,4.314327785010745,44.705318509576735,9.93549991054472,21.974641992653368,41.71982489912116,5.652764846445471,27.24916013145962,13.670422229425615,-0.07916040487111253,20.373740889593904,1.0096523168220806,19.922732896231558,4.294526366543195,44.70811584806849,9.935219332506549,-13.313259326075645,46.31027226452425,4.783455803382076,-25.288072714569363,20.369169977019748,-0.7939589409219989,-20.465040205068245,10.146859605991384,21.11231751699438,4.919412558211145,48.74147845264318,6.75980148213139,5.896147541090009,55.23018737365019,9.419421119234539,6.9939065224187855,61.873583146091214,11.608258145082907
0.0,13.2085,-1.60436,0.6213989823768022,21.764264445176018,-0.7869222170690713,1.4305275185401547,30.20472245673244,0.7491762094710781,2.4099038659479395,38.60206493782242,2.416833258842996,2.9610061946988226,45.17932409539467,9.204551805039305,20.871289315614565,43.7295516627852,5.171983385001473,27.21923449168163,15.67738355311834,0.6748781829145951,20.312696490811778,4.5381430164516185,21.552121134722718,2.9411045785814163,45.18128104145124,9.204241904979524,-14.700087292344733,46.86103261617814,4.193406280019193,-25.363095286852413,20.175523402003115,-0.4572234944570672,-21.744867647145373,13.303675436997192,22.93782629076681,3.391156093292344,49.132512293491715,5.898640536997432,4.097067104623479,55.708747892682275,8.425643958130903,4.893308791816815,62.41614970002002,10.548743076541964
0.0,13.2085,-1.60436,0.23481346083440993,21.7956161589981,-0.9248416587576572,0.6379890609530151,30.29582821097918,0.43142649899163554,1.1845782011874197,38.777652101691174,1.851117524400002,1.448411329017827,45.61316975742955,8.396594231542743,19.45450194266353,45.94636971889608,4.548040186338383,26.813768179238927,17.92460944725119,1.7078552367856288,19.767299792538676,8.815621267117344,23.502713294809688,1.4284423760700142,45.61423212648638,8.396259134310373,-16.21261268476747,47.52224681025537,3.46732964130459,-25.28809589702709,20.07704819803342,0.02622859517347642,-22.84534501357804,15.89063092997014,24.195405220351894,1.7008840187345942,49.45981555735449,4.949660984746831,2.117605315088785,56.11116056336229,7.3406616695271545,2.5875650438886604,62.866474947488214,9.408427401187238
0.0,13.2085,-1.60436,-0.1290298964787039,21.80666973100422,-1.0473366358064395,-0.1086343986743748,30.34104849095808,0.14412549712843425,0.0314342965486645,38.87484215085885,1.3317135316572282,0.012965644373958245,45.93169884208398,7.643417534016496,17.924468407235846,47.977964511211596,3.884088441300504,26.10842211577434,20.058841824678048,2.8891065717233286,18.70043411095041,13.212845649145944,25.38124453690985,-0.007029446563902857,45.93194668855367,7.643050232350115,-17.603381305852672,48.16243273970258,2.68976618439416,-25.111649566089824,20.11044225734543,0.651081186642009,-23.256401897931102,18.342651429705345,25.167916052494974,0.11492857895826353,49.667280192766924,4.06895104104153,0.2624578760207438,56.371238355180026,6.341859170624203,0.4267848714182075,63.15245338862379,8.371368718490377
