,Spine_Distances,Spine1_Distances,Spine2_Distances,Spine3_Distances,LeftShoulder_Distances,LeftArm_Distances,LeftForeArm_Distances,LeftHand_Distances,RightShoulder_Distances,RightArm_Distances,RightForeArm_Distances,RightHand_Distances,Neck_Distances,Neck1_Distances,Head_Distances
0,0.6642517848226692,0.6638349736159344,0.6637065235351258,0.6889403173907762,0.6892037938032004,0.6892079809924142,0.7031082351922211,0.7045281661492454,0.7045624958701957,0.7393458372451314,0.743000477724255,0.746207455097672,0.8011378082230557,0.8193076456370346,1.3986172444737837
1,0.5855524745331229,0.5825298669839618,0.5812254362766085,0.6926500139680953,0.6901016808831151,0.6907174307810054,0.809648526534355,0.8084842863482089,0.8088805936430674,0.9523948386485396,0.951900898303553,0.9758731351845022,1.1389479250647123,1.1392206054173213,1.2940709586878452
2,0.44310917191320925,0.4395724504578335,0.43835057998344695,0.5685546105806253,0.564463847676781,0.5657733219669616,0.7067427215747156,0.7035483876446974,0.704514562364029,0.8620186751609903,0.8602205886109495,0.8895538791908669,1.0610599944422783,1.0679466036020115,1.0678333131431594
3,0.37479394970657764,0.3723349178906929,0.37176007982635223,0.5033486067602381,0.5010156562444291,0.50282870457855,0.6501883288330655,0.6478248202231043,0.6493298219273673,0.8192000354958378,0.8217319846405245,0.8592018480662578,1.055095772684177,1.0771666588771014,1.0760955845912186
4,0.2437999076422611,0.2546422518081922,0.25467556847716666,0.375921529540575,0.3847611708736735,0.3853156465684625,0.5219830412363284,0.5261916666749088,0.5267673833806678,0.6707275237032873,0.6773433559213251,0.6975151778105024,0.8499821278298012,0.9252375752536437,0.9100550282150687
5,0.21555517272064362,0.24267523157509785,0.24175790100329003,0.26588858023471396,0.3007136713860194,0.298125127228085,0.3351927694771407,0.37116411382700987,0.36978554155653426,0.4110358575043132,0.4205952184617538,0.41013459113039147,0.4602692018441802,0.6094183443482195,0.7904142406203148
6,0.3545362645614978,0.37875351404466684,0.3774373208931863,0.36036855027525966,0.39582032025433556,0.39272420456211976,0.38335460824569056,0.43188972837944034,0.4298117872062389,0.4276784095376452,0.4443758657021322,0.42737708996355367,0.43080073783822087,0.5395419984246992,0.761275472503769
7,0.45494086105442505,0.4791302563731795,0.4782935159826421,0.4571899968161865,0.4893305670770687,0.4878180150428967,0.4724682541963539,0.519185951550586,0.5187671823376044,0.5125942064802557,0.5109062866057124,0.5167462205185532,0.5235899847133956,0.569710524867285,0.5966042121201321
8,0.5619362460249213,0.5811751571927444,0.5811055683136009,0.5942783658391688,0.6155418814558985,0.6158673058243009,0.6329262596549183,0.6625270499761805,0.6631494346705314,0.6939434613491322,0.6772533139311203,0.6890711191414405,0.740074659710177,0.7127624101522502,0.7057881154703124
9,0.6751334014256885,0.6976293941161523,0.6976268493959066,0.7663839483580144,0.7803442431106277,0.7803804136753478,0.8590313671563472,0.8716963826358867,0.871837886904717,0.9633782680255296,0.9400606354261816,0.9471952745382136,1.0456626555616617,0.9865973667425627,1.0214877277698218
10,0.7501030845202877,0.7711603994317798,0.7712292726636232,0.8816963631774195,0.8906557422359455,0.8891670982562984,1.017519425082495,1.0240461784960389,1.0231153000677602,1.1591599368292163,1.130665461704949,1.1289654533919662,1.2695597925620203,1.1969685162139452,1.25852688006061
11,0.7860000287390074,0.8082823003092727,0.8092698472270589,0.9171856003200654,0.9269291281476049,0.9248240704832302,1.0493929440160215,1.0594528233129845,1.0581724896726692,1.1825487552456098,1.1381168869991722,1.1260959323289341,1.2532342810190409,1.1937893939720543,1.2199978026926661
12,0.8067910788567954,0.8333575992204761,0.834805250839014,0.8920269039726165,0.9012339291931009,0.9000213569025688,0.9728484625453913,0.9821903390438051,0.9813436067013259,1.0725953488120346,0.9865769265755221,0.9715274207942785,1.0788372126511476,1.0697379149626403,1.0713847316235852
13,0.8151997483745667,0.8381959285996976,0.839230885413805,0.8522986919865738,0.855445088151005,0.8549429488847137,0.8771822725138226,0.8841770479216569,0.883844992468612,0.9318816486744417,0.8421390598718453,0.8285130361626347,0.9021105231383111,0.9694463902331776,1.025743511055948
14,0.8287966772605253,0.8390368723738506,0.839657308974847,0.8341162297987063,0.8296588207381528,0.8294110384110215,0.8300252297087107,0.8397952651657905,0.8398110409203643,0.8522350045736443,0.7868224319380394,0.7789727682158972,0.8082798312989014,0.9308124025714226,0.9713786020128812
15,0.8538710995507152,0.8495997863911173,0.8496275532389399,0.8453528629754762,0.8332591918783822,0.8332307841394146,0.8255270554921852,0.8270103728175283,0.8270274096617521,0.8191574671089619,0.7218701692616578,0.7214274567568729,0.7152649067913351,0.8932900259143219,0.9082511416501702
16,0.8297882085698004,0.821943596727184,0.8220824993585706,0.8287992300335263,0.8141056885018451,0.8141289073038263,0.8171720589714606,0.8139517682274197,0.8139611663253946,0.8163396829298591,0.6909061111093783,0.6901922746048976,0.6893927825905931,0.8984457215376006,0.8968669901306097
17,0.7060992153764496,0.7095653045918312,0.7097217923461373,0.7179816443702637,0.7125344919886368,0.7124944179582193,0.7241075242550987,0.720676313822877,0.7207153438415378,0.7333552576166055,0.638094935185517,0.6358350497260078,0.6443790193905721,0.7917619064543429,0.7946053046884425
18,0.5007378181052691,0.5287333913483777,0.5288897446006703,0.5302523324351457,0.553404444263781,0.5534593677519577,0.5516986693622226,0.5676701135218162,0.5676655663116297,0.5602989986298944,0.5317634142764026,0.5387672238239097,0.5347318607044128,0.4744973542998083,0.47381352340268335
19,0.5566002948922086,0.5698709850757213,0.569907968830473,0.5501982932838351,0.566321442054589,0.5669397019700325,0.5328328724170186,0.5479553260598277,0.5480577235865765,0.5248110256352982,0.6173522073182742,0.6179665714429105,0.6089284961793349,0.4560327006423875,0.5803161499148546
20,0.47812561767296213,0.4822354529797133,0.48304889993923766,0.5003177517760024,0.5085733498641154,0.5088471902355328,0.5109975012590344,0.5235929160529289,0.5237820066850264,0.5360323576374825,0.6385068990068307,0.62634659860943,0.6563301222345631,0.542960459292262,0.5592276078031923
21,0.24664183612790846,0.24757460629277311,0.24945325745138663,0.30233618394028433,0.30498244103673927,0.30486623064021223,0.3550365028340943,0.35992217571531626,0.36013594236798974,0.40909987885718796,0.44761149191970073,0.4384308931744548,0.4895975726859485,0.4542161245603874,0.6176664868554442
