,Spine_RMS_Distance_Score,Spine1_RMS_Distance_Score,Spine2_RMS_Distance_Score,Spine3_RMS_Distance_Score,LeftShoulder_RMS_Distance_Score,LeftArm_RMS_Distance_Score,LeftForeArm_RMS_Distance_Score,LeftHand_RMS_Distance_Score,RightShoulder_RMS_Distance_Score,RightArm_RMS_Distance_Score,RightForeArm_RMS_Distance_Score,RightHand_RMS_Distance_Score,Neck_RMS_Distance_Score,Neck1_RMS_Distance_Score,Head_RMS_Distance_Score
Cond_BA/StudySeq1,0.0,0.0012404579516933987,0.0012455577771138136,0.0015682715174216426,0.002775540087895263,0.0027898625078237463,0.003277122474969072,0.004423797453737196,0.004451184067663421,0.005151721843972367,0.005000630113126937,0.005246718562971317,0.006094478046390086,0.006561988664898392,0.01211387331901819
Cond_BA/StudySeq2,0.0,-0.00033469090447378277,-0.0003394027795419829,-0.0003689563607808399,-0.0006615014990127599,-0.0006654956789757606,-0.0006565708879766357,-0.0010249940403699051,-0.001031888373147091,-0.001093423203954983,-0.0015181166167527386,-0.0015593459869173046,-0.0015993656675901988,-0.001248977634629943,-0.002037505595645824
Cond_BA/StudySeq3,0.0,0.0009490280848679591,0.0009501583355856671,0.0005891144610536411,0.001570934353481161,0.001571507791980618,0.0010556651358848688,0.0022195481983366423,0.0022191719874686223,0.0016145873039304715,0.002505693213002926,0.0024389173070607302,0.0018899393399076632,0.004323471527192767,0.0068240788519989565
Cond_BA/StudySeq4,0.0,0.0007636018805439507,0.0007610055411251407,0.00045846939563360165,0.0014026098336581536,0.0013920036259600184,0.0011648442774545682,0.002027464868562494,0.002017295915967882,0.0018619236539332744,0.002016839204175981,0.001983993118578991,0.0020743149942577185,0.002238585391090452,0.0020926241184961343
Cond_BA/StudySeq5,0.0,4.022010978058128e-05,3.712424693806148e-05,-5.18033841619531e-05,7.072737598345176e-05,6.0686787601927106e-05,-0.00017548459866869052,5.9158309660692845e-05,4.545541084947373e-05,-0.0002869387743246633,7.433284207821084e-05,-2.9104287676869252e-05,-0.00034659188554133464,-0.0004890857421827471,-0.0013505976756017612
Cond_BA/StudySeq6,0.0,0.004186335690284794,0.004220373606644955,0.005323925101244505,0.009033794000318476,0.00906709617806741,0.01032049894615879,0.014056129024259447,0.014104829247363225,0.015834434973622656,0.019159705208363083,0.019559487355930126,0.021209184949540483,0.021574129622645214,0.037180277883388076
Cond_BA/StudySeq7,0.0,-0.0003085282854667674,-0.0002820854698746389,0.00015686462140176592,-0.00012166307559485239,-9.469524983091041e-05,0.00038230625793349906,0.00023635400360028395,0.0002700873706163713,0.0009004143353656579,0.0016750256583824331,0.0018412455823003974,0.0023069737431755653,0.0017294570242520366,-0.0006976484121242825
Cond_BA/StudySeq8,0.0,0.00016791376917471996,0.00019187836029645801,0.0005300648916011918,0.0006198000275791041,0.0006535775327391042,0.001152045145475196,0.001272415479993327,0.0013113735592749517,0.0019385656181842095,0.0022500754863453987,0.0023611148685683753,0.0028210982371529524,0.0027189659650730786,0.0011064254715635901
Cond_BA/StudySeq9,0.0,-0.0002506812157722341,-0.00024975269922498136,0.00024280935008496704,-0.0002335243830554824,-0.00023582478712765763,0.00033863225049113625,-0.00040425559464120846,-0.00041234777636984046,0.00025852113917304874,-5.1067467165691084e-05,-9.704557746762557e-05,0.00037257126736971223,2.8490595447751876e-05,-0.0005527114735498737
Cond_BA/StudySeq10,0.0,0.0004582825892803469,0.0004576219229469406,0.00038983918682466165,0.0010864640813856854,0.0010868126678267437,0.000957583102976276,0.0017641348454492326,0.001764573078352146,0.001581177298331648,0.0014329649108638682,0.0014497814528566756,0.0013652554793666099,0.00256949560716009,0.0016260662070325992
Cond_BA/StudySeq11,0.0,0.000565074979055906,0.0005312079144324585,-0.0006198443408889218,0.00016128610129811645,0.00013705380101070247,-0.0009255477706771981,-0.00010232035997364048,-0.00013143877346207398,-0.0018447849513571304,-0.0003979810586694206,-0.0007732945724285164,-0.0025552455136270457,-0.002703276398594205,-0.0010303097847515956
Cond_BA/StudySeq12,0.0,0.0007195124289793715,0.0007173939962265535,0.0009290325809940146,0.001552510756090528,0.0015525789343629665,0.0019149607979761952,0.002689265215445188,0.0026895143893073377,0.003072127458428844,0.004461358895492733,0.0044221129893636125,0.004681162041459126,0.004105732272173542,0.004109713740740357
Cond_BA/StudySeq13,0.0,1.6392170878044653e-05,1.4586739758957581e-05,-0.0002480734870886715,-1.9513067194773557e-05,-3.185411210319301e-05,-0.00040245681588313404,-0.00016511904120202845,-0.00018015716441964044,-0.0008422328820068443,-0.0012383851403268043,-0.0014051922470206572,-0.0022012319264220616,-0.0015935297480626637,-0.003614190229816528
Cond_BA/StudySeq14,0.0,-0.00010346692134772775,-0.00010276770593116702,-0.0001977567201817807,-0.00029129471999965776,-0.00029060155690562977,-0.0004193848602213875,-0.0005369010821373956,-0.0005367386213470783,-0.0006815729823908957,-0.00066809400213768,-0.000678431477661755,-0.0008133335222645758,-0.0007483464778624154,-0.0005352930990238825
Cond_BA/StudySeq15,0.0,0.0004983221435291202,0.0004999113752396018,0.00038343123755687624,0.0009675147748411517,0.0009673095649472979,0.000763287572079843,0.001362679069295393,0.0013630374417757675,0.0011356280320107635,0.0018843350966500515,0.0018619798285224444,0.0016489922016723986,0.0017270004794983475,0.001316647106385968
Cond_BA/StudySeq16,0.0,-0.000311327463751188,-0.00031076573712453406,-3.776546412384845e-05,-0.00038111551329187885,-0.0003813794664378507,-0.00023459416312459472,-0.0006365402930868084,-0.0006376462604644358,-0.0005879446584109377,-0.001137603955165938,-0.0011336156278751162,-0.0011204735532366426,-0.0010161981484427577,-0.001901305456972033
Cond_BA/StudySeq17,0.0,0.0002799897245318195,0.00027893202501044995,0.00018546205495854507,0.0003976994495041065,0.00039662480733760686,0.00037306288795279014,0.0005105162364241241,0.0005095924287407701,0.0005492683973229084,0.0006852133800060797,0.000700038123087509,0.0008576146113278614,0.0008954989757752456,-0.00041360100188510046
Cond_BA/StudySeq18,0.0,0.00037191886315932245,0.0003725293009873732,0.00048687975886181503,0.000836976660995965,0.0008398145589229946,0.0009862132697494436,0.0013562703362410538,0.001359646092208006,0.001582406926410525,0.001982976827358637,0.002016713646725447,0.0021781660698175875,0.0023708820965990555,0.0032512225741958265
Cond_BA/StudySeq19,0.0,0.00010566799556421862,0.00010634221395814278,0.0003890965293658745,0.0004493944747482202,0.0004515681126248049,0.0007966826696863536,0.0008703580120500988,0.0008731963685673028,0.0013485811068414536,0.0014329941375994892,0.0014984946361889602,0.0019523435423738364,0.0017532049512461814,0.0033594314456812362
Cond_BA/StudySeq20,0.0,-0.00023506515582763965,-0.00023699727661964691,-0.0003233715240463379,-0.000482481670222199,-0.00048593625943184424,-0.0006559004433845076,-0.0008522693744037299,-0.0008568705197069288,-0.0010286938875479236,-0.001986826355208064,-0.0019812464106653566,-0.00212253348095102,-0.0017770907200875305,-0.001787542273754583
Cond_BA/StudySeq21,0.0,0.0013048858410307266,0.001322124384316032,0.0015789101183706425,0.002813195721283468,0.002834874737034206,0.0031275945792985714,0.0044758712668200714,0.004508959198901528,0.005061707603038406,0.00608529802329071,0.006305867414288936,0.006816599476209072,0.007247150017329094,0.00975214257203254
Cond_BA/StudySeq22,0.0,-0.0003009606340170645,-0.0002942080004170441,0.0005064064115297291,0.0001868185871829119,0.0001946001773593404,0.0012262412782089497,0.0011369321034488305,0.0011486012526270534,0.0027148424214104455,0.0034847782731628955,0.0037186279051370117,0.0051121002640085005,0.005189727693233653,0.004950550535941206
Cond_BA/StudySeq23,0.0,-0.0006616301270013566,-0.0006623848257879101,-0.0008521275093965897,-0.0013676923024755767,-0.0013698285436050846,-0.0016917469621355859,-0.0021056357628405605,-0.0021042295039386777,-0.0024333402063081845,-0.002223635319086774,-0.0022156063605918786,-0.002537451227117186,-0.005918297939250433,-0.008547685427609975
Cond_BA/StudySeq24,0.0,-0.00023987765980244442,-0.00021380107432322618,0.00037732748497965144,5.232166448606644e-05,8.022650034880556e-05,0.0008728711136742328,0.0005655418304696785,0.0005892556161555725,0.0013643335847994419,0.001489782809995797,0.0016350312227675797,0.0021788322402049283,0.0017228123229573408,0.0014612594378199811
Cond_BA/StudySeq25,0.0,0.00177789537750874,0.0017998974751651257,0.002358879678890498,0.003875056991675899,0.0039040237985971016,0.004621380830644967,0.006131534087132645,0.006170498760041942,0.007149742110249537,0.00825089023664488,0.008511464311988537,0.009375089802961362,0.010617801634929026,0.01678693980171588
Cond_BA/StudySeq26,0.0,-6.869168411713598e-05,-6.858037505517746e-05,0.00014323121713537835,5.5744169003325495e-05,5.5789328451918553e-05,0.00028605422234122073,0.00017106921798145646,0.00017052098715793568,0.00046079864574379644,-0.0004480349500645246,-0.00041765235582494993,-0.00018303741337788438,-9.597295207865307e-05,0.00020759130694977576
Cond_BA/StudySeq27,0.0,0.0003547186324271726,0.0003547460392718682,0.00019250621278261293,0.0006323913136905551,0.0006304778413903844,0.0003400412837181043,0.0007806256041944508,0.000779255976750292,0.0004344030333257565,0.001200228396091467,0.0011197780803341043,0.0007726782315834522,0.000847266967373524,-9.259044496572745e-05
Cond_BA/StudySeq28,0.0,-0.0002545937748795752,-0.00025935318999558283,-0.00019171057612674545,-0.0003143794589294592,-0.0003218386528804073,-0.0003202696549820749,-0.0004369063247770004,-0.0004527352174946895,-0.0006341748694176288,-0.0002942936214533238,-0.0004168298270792657,-0.0006810612354193294,-0.0009069059694811413,-0.004202724353156946
Cond_BA/StudySeq29,0.0,0.0008971430856297836,0.0009534629776490324,0.00194681407935743,0.0024223348365122657,0.0025222557084395216,0.004025945378575887,0.004431684475045765,0.0045718067836711266,0.006683460948162134,0.00700747925796948,0.00779840537253507,0.009615402528247245,0.009430610435951135,0.01329075460767532
Cond_BA/StudySeq30,0.0,-0.0020656438322810226,-0.0020894602200267386,-0.002394372450929349,-0.004531272858685762,-0.004553442905597083,-0.004935802935948579,-0.007180450228450347,-0.007210570557145938,-0.007684167310073315,-0.008867602281905588,-0.009118257327016335,-0.009731889851585872,-0.0110308817638836,-0.013499597164724526
Cond_BA/StudySeq31,0.0,0.0012437474988818075,0.0012310017654799256,0.0005683460698873625,0.0018953749495852954,0.0018828211234814683,0.0011061661407552707,0.0025351969760100184,0.00252370049057655,0.0016369306864384547,0.0029335575104578572,0.0027674646329630443,0.0020384164989856297,0.0030078571696838248,0.005760417968806454
