,Spine_Distances,Spine1_Distances,Spine2_Distances,Spine3_Distances,LeftShoulder_Distances,LeftArm_Distances,LeftForeArm_Distances,LeftHand_Distances,RightShoulder_Distances,RightArm_Distances,RightForeArm_Distances,RightHand_Distances,Neck_Distances,Neck1_Distances,Head_Distances
0,0.0,0.016562384979155298,0.016580916282001458,0.018265138730920585,0.03523669961551469,0.035319868979833455,0.038164457913307095,0.057086199422098485,0.05720977990109869,0.05978055728880586,0.08204369695840404,0.08282634920154082,0.0858272909723561,0.08562356018229465,0.08518564709110875
1,0.0,0.0061442088614859225,0.00616083488773532,0.010557024287532512,0.01584339560695415,0.015937136888827672,0.022846486408218816,0.02798858862861061,0.028088237047105846,0.0344582338265991,0.03738225459596619,0.03881472678697043,0.04630949118320968,0.04810939303986021,0.07726566249273566
2,0.0,0.011381765880146832,0.011383090096684714,0.01311184547078344,0.024045558987459588,0.024044967866123985,0.027312168126898764,0.039598119270299686,0.03960044059247175,0.042383186373556925,0.06583369996295786,0.06592425107813091,0.06802611450171306,0.06120645629574026,0.15812494005169567
3,0.0,0.017364774988410325,0.01736657988601444,0.02102483615840687,0.03806351892605666,0.038062912963045314,0.04425268784348505,0.06301600199016226,0.06301705570639989,0.06983059497130342,0.10426460063882569,0.10449552980267983,0.10911428393132432,0.09735278755987319,0.18442245763788825
4,0.0,0.024571623124991226,0.02457835267655364,0.027183070595898445,0.05293404457651134,0.05293675214844317,0.05712864709652566,0.08563017549501589,0.08565075774995248,0.0907340422362527,0.13125079279929164,0.13127374646791407,0.13412004249433077,0.12199647816219937,0.20391075401126518
5,0.0,0.016431266687972346,0.016441439816045924,0.01656925282998875,0.034685094556199586,0.03470003292830801,0.0352421603696892,0.05699791518802831,0.05703553651161872,0.05826204495249206,0.09445203084132722,0.09442304794695892,0.09517673120211441,0.0848502452933853,0.12919671689916323
6,0.0,0.007086120140804564,0.007091077111427048,0.00712158467508047,0.01533388161776719,0.01533694770694546,0.01588002870173984,0.027006992389773363,0.027016326135826798,0.028966888414590063,0.045684391728495505,0.04573419982986516,0.047227644139813445,0.043046672504179026,0.043604157802598575
7,0.0,0.0037950138428503033,0.0037963641440247127,0.004268826171064571,0.007814185645299091,0.00782218677096803,0.007706694891872706,0.009946996923893283,0.009976658453223722,0.010324144604529427,0.008508839842627075,0.009475950104037819,0.01171512761119251,0.014013873880135592,0.05193943697528333
8,0.0,0.01571493855848327,0.01573269351113186,0.016603833030770548,0.03319152106887823,0.03327248598180887,0.03537528298206559,0.051068508845774865,0.05123245851674043,0.05709598644019052,0.06881033755120695,0.07092011643632785,0.07875294797626345,0.0814762028470915,0.16241312514990588
9,0.0,0.025311944101983064,0.025346685139481906,0.03024528285773616,0.055832431973119476,0.05600886819728929,0.06461294341938091,0.08972170852008816,0.09003161888830803,0.1060855215338656,0.12538076853471927,0.12981563850563865,0.14912870926953276,0.1532346638847227,0.2608120592010796
10,0.0,0.02943136375316202,0.02947633836976891,0.04190907064638336,0.0684828259404444,0.06874679765768839,0.08877044285304417,0.11480954208847058,0.11520577759607316,0.14526847851379057,0.16260680516619308,0.16913824005998238,0.20242811552509055,0.20990406923242633,0.31811779487090946
11,0.0,0.027184137704867217,0.02722735676057702,0.04895041933000047,0.07029260389809311,0.07059938364018715,0.10370248014931278,0.12452038948461343,0.12492155106046475,0.1697373736836642,0.18270998212557604,0.190825466205785,0.23758735618853277,0.24525751586009872,0.331632144609362
12,0.0,0.01925035469046657,0.019274318429685675,0.03777311751541356,0.05210632305320182,0.05230913773576839,0.07935497790101771,0.09329697753118985,0.09355279456760002,0.1299072709199167,0.13971720150333583,0.14563140834283564,0.18239660216847814,0.18821503042404453,0.24639876851441372
13,0.0,0.015842411724959732,0.01585586261605221,0.029726079375697136,0.04161103772747484,0.04175148715853487,0.062796592148961,0.07367715441628275,0.07385029289825953,0.10256404050179156,0.1087614283202915,0.11338940586726025,0.14317676083961006,0.14900632322764878,0.2001794201279474
14,0.0,0.009547453843369746,0.009554077620848157,0.019409015291723404,0.025555931645326536,0.025636906430651276,0.04012204291522712,0.0453368719507768,0.04542839474421763,0.06466761334885969,0.06738768866730038,0.0700767555547817,0.08899028509467051,0.09410467594414809,0.13824447492629277
15,0.0,0.001095355518031249,0.0010955512851476875,0.007537911688445205,0.008101489932865859,0.00811812177380582,0.01592789409957321,0.016668946806859406,0.01667489384706131,0.024917999680873413,0.02751983192775922,0.02810489126849,0.03461783024769271,0.032967793734385145,0.038748708290068073
16,0.0,0.008631707120547338,0.008633379035452615,0.010931985047622437,0.020356666583483767,0.020356112305898285,0.02377150112223837,0.034193934431199016,0.034198028739465425,0.03796875742975737,0.05692907188785849,0.05703778512487105,0.059887037390284864,0.05483744544631523,0.05628886980833247
17,0.0,0.015674871289202336,0.015678832299200755,0.01854790711776607,0.035769606615129436,0.035770032330194754,0.04003127094411823,0.058608745462293284,0.05862257153694232,0.06290008150719481,0.09189000449980032,0.09194746220994844,0.09506052070825897,0.09111920646563393,0.09129443452982855
18,0.0,0.016928425457410023,0.016933403377808395,0.024324077066860326,0.04128384704151737,0.041281905817093414,0.05153990129601589,0.0697147088800084,0.0697212525778881,0.08051788336531888,0.10455946523443285,0.10489218273615938,0.11314559243584212,0.10936656380808178,0.10914479347873511
19,0.0,0.018223865326597893,0.01823126164377032,0.027022974991554996,0.04410323471013129,0.04410041834444481,0.056520032399594355,0.07412364812217567,0.07413038436171442,0.08788248022470267,0.10927622870736792,0.10982932157318281,0.12136355638463434,0.11890504823602255,0.1188625752075073
20,0.0,0.017119824432659247,0.017128809117726268,0.02244158227926452,0.03904321325376329,0.03904370737937109,0.04619501139009121,0.06389332534071916,0.06391051991004343,0.07255743538871755,0.09282576734597728,0.0930878492404756,0.10053239887704352,0.09940917208940057,0.10216703220939082
21,0.0,0.010360262390986585,0.010367207484847159,0.01678050499114207,0.02474173656826892,0.024739121848467847,0.033364762666607026,0.041538895346944014,0.04154184451916001,0.053110094259361564,0.06273737316127571,0.06345997573823087,0.07443642211906404,0.07293812783484224,0.07309092020176106
