,Spine_Distances,Spine1_Distances,Spine2_Distances,Spine3_Distances,LeftShoulder_Distances,LeftArm_Distances,LeftForeArm_Distances,LeftHand_Distances,RightShoulder_Distances,RightArm_Distances,RightForeArm_Distances,RightHand_Distances,Neck_Distances,Neck1_Distances,Head_Distances
0,0.0,0.16447815726371262,0.16551750081458166,0.16801842723819088,0.3463333373027982,0.34873353351978387,0.35224895886105073,0.5559980911997208,0.5601009226906682,0.5660822080055143,0.7793773876223086,0.791637310168584,0.7971996174658045,0.7120635796485498,1.1395408904401727
1,0.0,0.13781262801803307,0.13865531024132788,0.1498845781044552,0.29497703183757146,0.29714237819852357,0.31287911602110696,0.4798272651448088,0.4833126381272953,0.5034237124991229,0.7110807073128393,0.7263749675045079,0.74415190932013,0.6751185698713326,1.0490954474052094
2,0.0,0.12323558468204687,0.12383112609687258,0.13862015616516726,0.265378449285864,0.2671276261618398,0.2902827354609766,0.4333753378961509,0.4361142826585565,0.46527714670865344,0.6747378497955253,0.689828201541073,0.7151895008682944,0.653243065788099,0.9575746237861817
3,0.0,0.11373481356674908,0.11416929887096555,0.13469885904075,0.24766181805638346,0.24915107940851164,0.28319434002157756,0.4087863534327508,0.4109450356478555,0.4490999663173135,0.6424166870885315,0.6562419213601467,0.6892825545678509,0.646881010968555,0.8911859881415021
4,0.0,0.09781883668064134,0.09811570316469603,0.12576713523379357,0.21712850892868885,0.2183302203741137,0.26420039561946695,0.3637335981495422,0.36537949017239796,0.41439285687629634,0.5758163947093493,0.5885416961812966,0.6307625793107968,0.6085657323359062,0.8176655399628904
5,0.0,0.07612661761831058,0.07627626350884778,0.09980553948239068,0.1707933311330547,0.1715504222558714,0.21246903948138154,0.2912379105423615,0.29229686095236546,0.3368927662758338,0.4776204460889612,0.48708167099411,0.5250274493251353,0.5076562183730704,0.6741753036390081
6,0.0,0.05737943649798502,0.057466641938676864,0.08297311401949446,0.1316208053728504,0.13215632072455857,0.17490635298741752,0.22677678872268142,0.22746561459018916,0.2706519906158994,0.3851807351749893,0.3925022771547279,0.4288876214056664,0.41558842536528284,0.5447575596351828
7,0.0,0.04273773414264333,0.042770815933015946,0.05719765124116299,0.09491427988445819,0.09518122834670559,0.12108434287562281,0.16225130974387414,0.16261944355581434,0.18965555367806053,0.28899124527079917,0.29285208132441054,0.31453974032987647,0.30707647236995533,0.39372723346288424
8,0.0,0.023835330512817485,0.02384758637946006,0.031631900899502345,0.05165805850384997,0.0517699163240399,0.06489177469058542,0.08580919276606318,0.08594552051690962,0.09729435473447333,0.16093274967692472,0.16180389004160586,0.16833696405378432,0.16772358697712936,0.20542590327129537
9,0.0,0.0020837526848924426,0.002085269562916231,0.003388403899097775,0.0029301777997945435,0.002930402385090359,0.0032545983642465986,0.00303382304037021,0.0030337121918960867,0.0015101211047673794,0.016597788030963578,0.018018706515784032,0.01936060297377886,0.02881610951980399,0.03200832852202353
10,0.0,0.017623988924836978,0.017633371850494472,0.024264891293412395,0.04136773403650441,0.041482004721015514,0.05468555946638117,0.07163946693314487,0.07176795079274248,0.08264013169266662,0.11551745985842085,0.1191783071758768,0.13694542237470642,0.11546558955307204,0.1567741247823131
11,0.0,0.016203363558504227,0.016239464011469893,0.03788108125509058,0.04970343602622036,0.05003344354927316,0.08732657827289193,0.1006818394142767,0.10102998198670488,0.13519407648597673,0.17073817677366562,0.1795869423962349,0.2226423915392585,0.20118221006763154,0.2403483845082279
12,0.0,0.031462311260715525,0.03152181926699504,0.056995947300036404,0.08103295954404043,0.08147882269389455,0.1242271642072295,0.14750105030521052,0.14794798007385146,0.18388142116131934,0.2490450780850839,0.2596363899395959,0.30804207151905205,0.27235089544510593,0.3343229034301576
13,0.0,0.03585468586357307,0.035906255333941255,0.04979742451088702,0.08524096729190825,0.08563193631041278,0.11300266557940838,0.1534249495651233,0.15386271647435115,0.176253922283776,0.2663511413193301,0.27409538883481477,0.3045256958407561,0.25519962944832925,0.3676906907461311
14,0.0,0.0594159200965767,0.05946382010373706,0.06356550638083124,0.13132502034067525,0.13161719880399672,0.14115067075610535,0.22440363565163646,0.2248376119747162,0.23322076667194383,0.3329252360601161,0.33770896553103646,0.35167631752357126,0.3076284050110117,0.5324462168353906
15,0.0,0.09352887560126683,0.09362166433487396,0.0963365902159051,0.19465791904462895,0.1949946514200595,0.19913727979639773,0.31168038218660227,0.31220327703036516,0.3154939177394534,0.43285251929266105,0.43589528523613175,0.4418234891802686,0.4227007360854526,0.6905011504111358
16,0.0,0.07486801925340802,0.07495129003234322,0.07510281542909365,0.15486655251898204,0.15510588363235145,0.15538176611101054,0.250460527345718,0.25091123399475745,0.2513327749060417,0.3377000885033732,0.3391487409495348,0.3401879553496319,0.3267201458783842,0.5877387033433128
