Spine_Xposition,Spine_Yposition,Spine_Zposition,Spine1_Xposition,Spine1_Yposition,Spine1_Zposition,Spine2_Xposition,Spine2_Yposition,Spine2_Zposition,Spine3_Xposition,Spine3_Yposition,Spine3_Zposition,LeftShoulder_Xposition,LeftShoulder_Yposition,LeftShoulder_Zposition,LeftArm_Xposition,LeftArm_Yposition,LeftArm_Zposition,LeftForeArm_Xposition,LeftForeArm_Yposition,LeftForeArm_Zposition,LeftHand_Xposition,LeftHand_Yposition,LeftHand_Zposition,RightShoulder_Xposition,RightShoulder_Yposition,RightShoulder_Zposition,RightArm_Xposition,RightArm_Yposition,RightArm_Zposition,RightForeArm_Xposition,RightForeArm_Yposition,RightForeArm_Zposition,RightHand_Xposition,RightHand_Yposition,RightHand_Zposition,Neck_Xposition,Neck_Yposition,Neck_Zposition,Neck1_Xposition,Neck1_Yposition,Neck1_Zposition,Head_Xposition,Head_Yposition,Head_Zposition
0.0,13.2085,-1.60436,0.5471666732511383,21.808236185378554,-1.6287041815233074,1.2595809748795173,30.373128217592097,-1.0036368665400504,2.2009803748560977,38.93328018581528,-0.6983758969605887,2.3900698375427445,46.62517883581231,4.8185177215782655,20.526308261933323,49.21414349316118,2.943469067100934,30.497972361958325,26.262050830617007,17.816661605902375,15.678797835317692,42.041801207570266,29.60791957738315,2.370267750625203,46.62710427106818,4.816475650868025,-14.166315207490939,51.96630087461916,-1.280744481124306,-32.13258837246008,30.48757242381474,6.6767520792466035,-26.18515482115524,44.91601883094265,25.757899544466078,3.104660339929746,49.9161478343819,0.8941504297269884,3.434570752573083,56.455267438245244,3.588961226128041,3.7450002431656393,62.86288770657077,6.58509635732864
0.0,13.2085,-1.60436,0.5793149338329668,21.80603747211896,-1.6511583819003295,1.3263425393535262,30.370066702212,-1.0553631892357944,2.3055638079184444,38.926959360110075,-0.7790797165124336,2.548420694599558,46.63924212048997,4.707165814042926,20.703573318572285,49.06522628131921,2.797526138171661,30.62354050301424,25.970196951347702,17.482837511014615,15.680220548010855,41.49342726947387,29.4565056779886,2.528624537959293,46.641265505319815,4.70516129512198,-14.02350717852854,51.983763266534595,-1.3468088759423678,-32.037269082343514,30.58613797604399,6.721060285764547,-25.767586204864212,44.93772966031477,25.756950412149827,3.271565583724492,49.910974653924676,0.7683077465318112,3.6615071062507925,56.480923558810304,3.378795880694088,4.041779088401621,62.93445651263481,6.266371910791354
0.0,13.2085,-1.60436,0.621958288435915,21.80292909299581,-1.6707144912803935,1.4153529141992842,30.364616714940475,-1.1018130578586547,2.445810099534115,38.916277826271426,-0.8510760740655621,2.757255945485974,46.64474118252344,4.6088717737722895,20.9361141711247,48.85045868074273,2.658073585805009,30.662306012191955,25.483823432353066,17.040216967424822,15.611224447959872,40.731785257783095,29.230656831394526,2.737469252926263,46.6468969671597,4.606912337590742,-13.82613521326827,52.00662476319036,-1.3982533287266303,-31.793548906241078,30.58272570562357,6.703172049980649,-25.14345901573064,44.73156634543674,25.761735300060707,3.4929428726418355,49.898285829022356,0.6572914373182535,3.956018324771475,56.49898377153592,3.1766721349763527,4.419357383732167,63.00008551037158,5.942857738627946
0.0,13.2085,-1.60436,0.6683869438413619,21.799297949157626,-1.6874018909440414,1.511852245900748,30.357710450186865,-1.1417274867904474,2.5977135678403984,38.903093442595136,-0.9116111869007113,2.9814265427593094,46.643268371537914,4.527104772518799,21.185480354420324,48.599399057703245,2.5452704704661664,30.57098627889778,24.893872098972764,16.595351216159433,15.426821620634975,39.846915600535226,29.033316765388314,2.9616518058153307,46.64556866497824,4.525189458214339,-13.615996706915956,52.02273828536988,-1.4253824724386694,-31.48727104137633,30.501210634613958,6.629795989284344,-24.42797157006114,44.36785887392098,25.748493061564474,3.731661661737193,49.88078113889514,0.5651060945216384,4.270883721034853,56.510162659039125,2.9923414629068743,4.819617061708567,63.05553350085301,5.635786555974954
0.0,13.2085,-1.60436,0.7225996471748163,21.79474876783348,-1.7024839643560097,1.6249687364933783,30.348547136109573,-1.1791463004910994,2.7760411507686475,38.885871224264854,-0.9676078411081103,3.2437236556216797,46.634713934582656,4.452160105069017,21.471777433559684,48.30497364129608,2.4297907963794283,30.41077385667751,24.17533838821047,16.04226831924553,15.165169179258676,38.81271417043326,28.72930849376469,3.223963847076528,46.637181732643015,4.450300013944299,-13.36814529166974,52.04277681618025,-1.4338435737641886,-31.108023306625427,30.364860274043327,6.49137952824616,-23.554552039886154,43.794668170309336,25.732677609507085,4.009857434166323,49.8566006722928,0.4804778343252408,4.634912856764411,56.513552540456914,2.8096898998158433,5.278309415675142,63.100697998237514,5.324912610058872
0.0,13.2085,-1.60436,0.7749843037860691,21.790061209792462,-1.7123090484933068,1.7338073722023635,30.338648374988573,-1.2044364154276512,2.9479550132557533,38.8674939353818,-1.003793145953567,3.498130085439766,46.618616927898856,4.404956673535301,21.746708727437813,47.993995631612286,2.345976195681191,30.097867901473464,23.426263267739262,15.541777261059025,14.792786762397274,37.82519529022425,28.42849399179189,3.4783866514887007,46.62125156265443,4.403152368814739,-13.133497546729295,52.04981291513304,-1.403543306642261,-30.694771898066072,30.167754852967224,6.3567193777702515,-22.643708175895828,43.17474433715229,25.686510314556234,4.279939653726666,49.82900570208372,0.42702342943443106,4.988402845973641,56.50818725786597,2.667011142018916,5.723921956017108,63.129389539249324,5.064818824854365
0.0,13.2085,-1.60436,0.8329414730460022,21.784572696917245,-1.7167524609151097,1.8541702848238142,30.3265190765577,-1.2188944789140372,3.1378961436581974,38.84529279662176,-1.0235459836401317,3.7715128893142813,46.594017157227725,4.37950643772096,22.035865791782303,47.67542431532395,2.2853093952900325,29.79720037342545,22.674435682094796,15.01938775545954,14.446390300513766,36.808847626760304,28.142392336876483,3.751789695472155,46.59682931518199,4.377749340026994,-12.868730149360989,52.06469725095154,-1.3670248038790085,-30.27706071253814,29.954472049371397,6.084986156161413,-21.812527721301947,42.342456455165845,25.64340490006982,4.572498737112434,49.79507168918807,0.39786773838582623,5.364360979360974,56.492359607820106,2.554304620524161,6.190501667728729,63.143086513160235,4.838185722882196
0.0,13.2085,-1.60436,0.8772195123130573,21.780078117453648,-1.7226011485358692,1.9457746065408104,30.316850552729726,-1.2354407973059411,3.2823642206226546,38.82763923784954,-1.0467003149892533,3.986054326551508,46.57522874449678,4.349303014912175,22.25681967065796,47.413929809156386,2.200488480165765,29.518131117261362,22.072031177095074,14.549821604175165,14.098445383069052,35.930208137806005,27.884979771379896,3.966345675732193,46.5781757883141,4.347604775935723,-12.676431732877582,52.06770538798788,-1.3114335294456492,-29.871410183763142,29.705060800188285,5.878096491587652,-21.009047971882307,41.44657404129909,25.657824067928196,4.7968246584626515,49.76815865387694,0.36312373649552,5.656710826087832,56.481242646202276,2.4430348867882983,6.557140568693699,63.15522669603723,4.628887781490805
0.0,13.2085,-1.60436,0.9188736343989866,21.77569526681139,-1.7238713799220988,2.0319910254778226,30.30706218833049,-1.2418268456853456,3.418712469164678,38.80988151057214,-1.0555850140977918,4.187065830492574,46.55372190580229,4.336978746335448,22.459293678667613,47.19688881021314,2.1338638066540687,29.331221691685094,21.615901694339865,14.210047076687335,13.86208930697121,35.30444081001361,27.66263271302009,4.167372053094444,46.55679575860614,4.335333583506688,-12.48538283622559,52.0892414728883,-1.2521066761067177,-29.51764172347913,29.537113847867072,5.729884128264749,-20.313167812610352,40.68621844596476,25.695287876869816,5.007562935035889,49.74064988511584,0.3479876792729435,5.92728095566292,56.46309012009756,2.371313493874439,6.8917947246195945,63.15227056846396,4.4820877155252585
0.0,13.2085,-1.60436,0.9553679280115811,21.77168500150658,-1.725112713011554,2.107148592356164,30.298123700125483,-1.2467161945919916,3.537904197242254,38.793698813490856,-1.0629753413394225,4.360808044103388,46.53432342110143,4.326155832409717,22.633452408021228,47.027151965713855,2.088014278486679,29.219372290268915,21.323531815834393,14.062740551154686,13.708477234784787,34.92181655858608,27.558703161980375,4.341129068333428,46.537509462736836,4.324547401079877,-12.307773209669117,52.13851038361959,-1.2057809130252126,-29.279557347004946,29.509466860456207,5.673857975205307,-19.816518230380794,40.225879853007186,25.754983526586273,5.191913644159827,49.715540570289114,0.3348031659232025,6.1621953834160825,56.44297221643605,2.317515473668981,7.180583550937283,63.14118503288298,4.373633248004605
0.0,13.2085,-1.60436,0.9864771001714269,21.768141168805855,-1.72623065980515,2.170855608224757,30.290281386252424,-1.2508440037649038,3.6391633527459004,38.77951106586558,-1.0700938362563532,4.506242943704444,46.51813752708971,4.314978896918637,22.779017711759533,46.904443281383294,2.0570684070787277,29.19436421211376,21.13982419835072,13.993241646296843,13.597150920911083,34.63107569732317,27.497140738788772,4.486577203239366,46.52141668292875,4.313395928522391,-12.1503514888687,52.20227062048626,-1.1713275716960725,-29.122205648574752,29.576340807162733,5.718372369101538,-19.399124813541288,39.933903487616334,25.86346642586583,5.347075482857233,49.6938698963539,0.32129641869011416,6.356285438785665,56.424339632560475,2.274039027756251,7.416245548765044,63.128514646619585,4.289308647985268
0.0,13.2085,-1.60436,1.0123996855050128,21.765105808561668,-1.7267952044067263,2.2239235769294123,30.28353876362085,-1.2533729197922803,3.724706516053935,38.76714721084712,-1.0754485181945603,4.634797220687968,46.50304732623093,4.306443266219501,22.905659812506837,46.801259345585756,2.019887038529847,29.21712546508566,20.996289948824476,13.92423307510539,13.5421568202662,34.37830293334643,27.446781156957893,4.615143614985681,46.50641308052416,4.304891660297697,-12.00156200123521,52.291758793474315,-1.1317027779055548,-29.04404516761247,29.74901631922134,5.855644935873889,-19.133280845429375,39.86141378526251,26.033811061638314,5.483141239499281,49.67415122142098,0.31067204045374774,6.528639499139558,56.40467190269879,2.2440514782209156,7.6278265571881505,63.1108963496966,4.231293580735693
