,Spine_Distances,Spine1_Distances,Spine2_Distances,Spine3_Distances,LeftShoulder_Distances,LeftArm_Distances,LeftForeArm_Distances,LeftHand_Distances,RightShoulder_Distances,RightArm_Distances,RightForeArm_Distances,RightHand_Distances,Neck_Distances,Neck1_Distances,Head_Distances
0,0.0,0.003738673681261906,0.003748231876992528,0.027447947212917947,0.027200763705041764,0.027216009164870943,0.05400760576222931,0.055433122789595383,0.05542500639977948,0.08961507698153616,0.08876992766332398,0.09205927748458988,0.12466465366408482,0.1251080880825487,0.15049135531435587
1,0.0,0.0125057894234748,0.012569266899281027,0.027633715228485022,0.035550294036570174,0.035545164844506906,0.05496229951617205,0.06450160299975137,0.06454917962069348,0.08237145452896664,0.08565333777152023,0.08562454528659434,0.09132807501311237,0.08849957831393078,0.10056550014820771
2,0.0,0.00869985777869453,0.00870339144157765,0.015638539665485313,0.020523299017425313,0.020586022799811515,0.0322774640988034,0.035347423670217946,0.03539719514647614,0.05152429226594754,0.061105925416454196,0.06342489950847223,0.07877862320013436,0.0719864202825544,0.07850427899504721
3,0.0,0.05098883705431867,0.05108016635680663,0.05229290130732885,0.10425110711661513,0.10453041337748314,0.10617684446951961,0.16088661786088546,0.1613645791758642,0.16334447730560206,0.19351567438505604,0.19384015446107736,0.19419309506937818,0.19264055668022556,0.20755163683064234
4,0.0,0.05266483032518754,0.052779123789610506,0.054227345298610695,0.11102958012019498,0.11138141965353383,0.11317650625130012,0.17505291828510683,0.17566668860192836,0.17759990776559093,0.18962595605202237,0.19030670200614974,0.19186149424017088,0.21158998867506623,0.2268291552985523
5,0.0,0.028914220526702228,0.028986401248268595,0.029878880866249267,0.05983809466449626,0.06003633403310236,0.06063396258459956,0.09295061334134247,0.09329610873832718,0.09393326480975439,0.1189683749316535,0.1192102662168162,0.11931640677833322,0.1270966644974559,0.14503611175129064
6,0.0,0.007851208858506875,0.007854807673368727,0.021119322250315656,0.02761395210742764,0.02776581006981789,0.051619019912045164,0.06070975901537695,0.060906678770489046,0.0862355287554433,0.08956451774642271,0.09531172171207299,0.12875409193449291,0.12657303649849275,0.12799520390994887
7,0.0,0.03322715398928888,0.033274663256597024,0.045986017726388544,0.07621608576918339,0.07653695201399657,0.09911566257885995,0.1300084273714272,0.13042542450652045,0.15427838061754026,0.17936015565831503,0.1841835454875981,0.2112743023665253,0.20198737190169028,0.2306600227060419
8,0.0,0.03983869642047766,0.03994528129031669,0.04040094894625057,0.08208243653327853,0.08229330193984472,0.08285031620478221,0.1285431021942598,0.12893832987079404,0.13131974916205882,0.17620318943951724,0.1758876057995875,0.1786378199439389,0.16764130586005765,0.22412842922627266
9,0.0,0.04048012839046755,0.04059078251710105,0.043934705213884304,0.09027332146638803,0.0904377225576717,0.09634527261626842,0.15106780046985932,0.15145998613181033,0.16114824488067342,0.22774097444484223,0.22747049951303497,0.2395399725383826,0.2301687703136839,0.27697443285934065
10,0.0,0.015064572232280304,0.01510642427923523,0.01791348690400743,0.03670944683052201,0.036755546668410105,0.042150440453649025,0.06605047226272467,0.06619708383220327,0.07200461269338852,0.09749754090727082,0.09756489901075512,0.10582667201642777,0.11375652983307405,0.12014499951073235
11,0.0,0.010213179166435049,0.010237827597956271,0.011048120139774147,0.018094517540055047,0.018111597846984615,0.01991403648070163,0.023444261482938152,0.023465068746168435,0.024606358532266375,0.028923710652597297,0.029808544440915838,0.027605320519082422,0.010133921026837966,0.08268182346906887
